Folder 1,Folder 2,File,Class
Cropped Images,Evaluation Set,181021_20_00_03_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_00_03_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_15_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_15_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_15_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_15_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_15_Brick_Eval_crop0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_01_16_Brick_Eval_allcams0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_16_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_16_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_16_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_01_30_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_30_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_30_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_30_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_01_30_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_30_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_30_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_30_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_01_30_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_03_44_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_03_44_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_03_44_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_03_44_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_03_44_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_03_44_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_03_44_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_03_44_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_03_44_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_09_26_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_09_26_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_09_26_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_09_26_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_09_26_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_09_26_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_09_26_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_09_26_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_09_26_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_12_45_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_12_45_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_12_45_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_12_45_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_12_45_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_12_45_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_12_45_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_12_45_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_12_46_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_00_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_00_Brick_Eval_cam1.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_13_01_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_01_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_01_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_01_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_01_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_01_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_01_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_48_Brick_Eval_cam0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_13_49_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_49_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_49_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_13_49_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_49_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_49_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_49_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_13_49_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_14_24_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_24_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_24_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_24_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_24_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_24_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_24_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_24_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_24_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_53_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_53_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_53_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_14_53_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_53_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_53_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_53_Brick_Eval_crop2.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_14_54_Brick_Eval_allcams0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_14_54_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_15_54_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_15_54_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_15_54_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_15_54_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_15_54_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_15_54_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_15_54_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_15_54_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_15_54_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_19_47_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_19_47_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_19_47_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_19_47_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_19_47_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_19_47_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_19_47_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_19_47_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_19_47_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_23_40_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_23_40_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_23_40_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_23_40_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_23_40_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_23_40_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_23_40_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_23_40_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_23_41_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_24_18_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_24_18_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_24_18_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_24_18_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_24_18_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_24_18_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_24_18_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_24_18_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_24_19_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_26_59_Brick_Eval_cam0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_27_00_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_27_00_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_27_00_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_27_00_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_27_00_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_27_00_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_27_00_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_27_00_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_29_13_Brick_Eval_cam0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_29_14_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_29_14_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_29_14_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_29_14_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_29_14_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_29_14_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_29_14_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_29_14_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_31_50_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_31_50_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_31_50_Brick_Eval_cam2.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_31_51_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_31_51_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_31_51_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_31_51_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_31_51_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_31_51_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_33_22_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_33_22_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_33_22_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_33_22_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_33_22_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_33_22_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_33_22_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_33_22_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_33_22_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_35_12_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_12_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_12_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_12_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_12_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_12_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_12_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_12_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_12_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_35_31_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_31_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_31_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_31_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_35_31_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_31_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_31_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_31_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_35_31_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_37_40_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_37_40_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_37_40_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_37_40_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_37_40_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_37_40_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_37_40_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_37_40_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_37_40_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_38_19_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_19_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_19_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_19_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_19_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_19_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_19_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_19_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_19_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_38_33_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_33_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_33_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_33_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_38_33_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_33_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_33_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_33_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_38_33_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_39_43_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_39_43_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_39_43_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_39_43_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_39_43_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_39_43_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_39_43_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_39_43_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_39_43_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_45_41_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_41_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_41_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_41_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_41_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_41_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_41_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_41_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_41_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_51_Brick_Eval_cam0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_45_52_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_52_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_52_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_45_52_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_52_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_52_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_52_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_45_52_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_47_04_Brick_Eval_allcams0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_47_04_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_47_04_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_47_04_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_47_04_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_47_04_Brick_Eval_crop0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_47_04_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_47_04_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_47_04_Brick_Eval_crop3.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_49_04_Brick_Eval_cam0.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_49_04_Brick_Eval_cam1.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_49_04_Brick_Eval_cam2.jpg,Brick_1x2
Base Images,Evaluation Set,181021_20_49_04_Brick_Eval_cam3.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_49_04_Brick_Eval_crop0.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_20_49_05_Brick_Eval_allcams0.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_49_05_Brick_Eval_crop1.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_49_05_Brick_Eval_crop2.jpg,Brick_1x2
Cropped Images,Evaluation Set,181021_20_49_05_Brick_Eval_crop3.jpg,Brick_1x2
Four Cameras,Evaluation Set,181021_19_38_00_Brick_Eval_allcams0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_00_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_00_Brick_Eval_cam1.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_00_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_00_Brick_Eval_cam3.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_00_Brick_Eval_crop0.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_00_Brick_Eval_crop1.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_00_Brick_Eval_crop2.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_00_Brick_Eval_crop3.jpg,Brick_1x4
Four Cameras,Evaluation Set,181021_19_38_30_Brick_Eval_allcams0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_30_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_30_Brick_Eval_cam1.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_30_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_30_Brick_Eval_cam3.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_30_Brick_Eval_crop0.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_30_Brick_Eval_crop1.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_30_Brick_Eval_crop2.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_30_Brick_Eval_crop3.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_57_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_57_Brick_Eval_cam1.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_57_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_38_57_Brick_Eval_cam3.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_57_Brick_Eval_crop0.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_57_Brick_Eval_crop1.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_57_Brick_Eval_crop2.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_38_57_Brick_Eval_crop3.jpg,Brick_1x4
Four Cameras,Evaluation Set,181021_19_38_58_Brick_Eval_allcams0.jpg,Brick_1x4
Four Cameras,Evaluation Set,181021_19_39_31_Brick_Eval_allcams0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_39_31_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_39_31_Brick_Eval_cam1.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_39_31_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_39_31_Brick_Eval_cam3.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_39_31_Brick_Eval_crop0.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_39_31_Brick_Eval_crop1.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_39_31_Brick_Eval_crop2.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_39_31_Brick_Eval_crop3.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_44_24_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_44_24_Brick_Eval_cam1.jpg,Brick_1x4
Four Cameras,Evaluation Set,181021_19_44_25_Brick_Eval_allcams0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_44_25_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_44_25_Brick_Eval_cam3.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_44_25_Brick_Eval_crop0.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_44_25_Brick_Eval_crop1.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_44_25_Brick_Eval_crop2.jpg,Brick_1x4
Cropped Images,Evaluation Set,181021_19_44_25_Brick_Eval_crop3.jpg,Brick_1x4
Four Cameras,Evaluation Set,181021_19_46_58_Brick_Eval_allcams0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_46_58_Brick_Eval_cam0.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_46_58_Brick_Eval_cam1.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_46_58_Brick_Eval_cam2.jpg,Brick_1x4
Base Images,Evaluation Set,181021_19_46_58_Brick_Eval_cam3.jpg,Brick_1x4
